PACKAGE,Farmer_number,SEX,MS,EDU,FARMER.TYPE,Coordite,COMMUNITY.ME,LGA,SETORIAL.ZONE,STATE,geno_Trait,Trait
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Best_EbaSmooth12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaSmooth12
Package#115,34,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_EbaSmooth12
Package#128,48,F,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_EbaSmooth12
Package#86,6,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS14F1035P0004,Worst_Ebacolour12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_Ebacolour12
Package#128,48,F,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_Ebacolour12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Best_EbaNstick12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Best_EbaNstick12
Package#86,6,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS14F1035P0004,Worst_EbaNstick12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaNstick12
Package#153,73,F,Married,WACE,Producer/Processor,5'3756.556N 7'2145.490E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_EbaNstick12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Best_Ebaswell12
Package#115,34,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Best_Ebaswell12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Best_Ebaswell12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_Ebaswell12
Package#128,48,F,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_Ebaswell12
Package#115,34,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Best_EbaTaste12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Best_EbaTaste12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaTaste12
Package#128,48,F,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_EbaTaste12
Package#115,34,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Best_EbaOvi12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Best_EbaOvi12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaOvi12
Package#128,48,F,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Best_EbaAFMould12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaAFMould12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFMould12
Package#142,62,F,Married,FSLC,,5'6261916N 7'3072454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFMould12
Package#153,73,F,Married,WACE,Producer/Processor,5'3756.556N 7'2145.490E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFMould12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaAFSoftness12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFSoftness12
Package#153,73,F,Married,WACE,Producer/Processor,5'3756.556N 7'2145.490E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFSoftness12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Best_EbaAFDraw12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaAFDraw12
Package#153,73,F,Married,WACE,Producer/Processor,5'3756.556N 7'2145.490E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFDraw12
Package#115,34,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Best_EbaAFSmooth12
Package#142,62,F,Married,FSLC,,5'6261916N 7'3072454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Best_EbaAFSmooth12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaAFSmooth12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFSmooth12
Package#153,73,F,Married,WACE,Producer/Processor,5'3756.556N 7'2145.490E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFSmooth12
Package#86,6,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS14F1035P0004,Best_EbaAFNodour12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Best_EbaAFNodour12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Best_EbaAFNodour12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaAFNodour12
Package#115,34,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFNodour12
Package#128,48,F,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFNodour12
Package#153,73,F,Married,WACE,Producer/Processor,5'3756.556N 7'2145.490E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFNodour12
Package#86,6,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS14F1035P0004,Best_EbaAFTaste12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Best_EbaAFTaste12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Best_EbaAFTaste12
Package#128,48,F,Married,WACE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Best_EbaAFTaste12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaAFTaste12
Package#153,73,F,Married,WACE,Producer/Processor,5'3756.556N 7'2145.490E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFTaste12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaAFcolour12
Package#153,73,F,Married,WACE,Producer/Processor,5'3756.556N 7'2145.490E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFcolour12
Package#115,34,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Best_EbaAFOvi12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_EbaAFOvi12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFOvi12
Package#153,73,F,Married,WACE,Producer/Processor,5'3756.556N 7'2145.490E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_EbaAFOvi12
Package#115,34,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Best_FEOvi12
Package#86,6,F,Married,SSCE,Producer/Processor,5'4098507N 7'0130096E,Ihiagwa,Owerri North,Owerri,Imo,TMS14F1035P0004,Worst_FEOvi12
Package#95,15,F,Single,BSc,,5'5730476N7'0315259E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_FEOvi12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_FEOvi12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_FEOvi12
Package#142,62,F,Married,FSLC,,5'6261916N 7'3072454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_FEOvi12
Package#153,73,F,Married,WACE,Producer/Processor,5'3756.556N 7'2145.490E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_FEOvi12
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_FEOvi12
Package#115,34,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Best_replant12
Package#98,18,F,Married,BSc,,5'5254752N 7'0163636E,Umueze Ubommiri,Mbaitolu,Owerri,Imo,TMS14F1035P0004,Worst_replant12
Package#121,41,F,Single,SSCE,,5'6146394N7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_replant12
Package#142,62,F,Married,FSLC,,5'6261916N 7'3072454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1035P0004,Worst_replant12
Package#153,73,F,Married,WACE,Producer/Processor,5'3756.556N 7'2145.490E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_replant12
Package#156,76,F,Married ,WACE,Producer/Processor,5'62118687N 7'3245888 ,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1035P0004,Worst_replant12
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Ovi1
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Ovi1
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Ovi1
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Ovi1
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Germ1
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Germ1
Package#146,66,F,Married,SSCE,,5'6234886N 7'3081737E,Umualumaku,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Germ1
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Germ1
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Germ1
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Pgwt1
Package#112,31,M,Married,Mphil,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Pgwt1
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Pgwt1
Package#146,66,F,Married,SSCE,,5'6234886N 7'3081737E,Umualumaku,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Pgwt1
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Pgwt1
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Pgwt1
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_SuitSE1
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_SuitSE1
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_SuitSE1
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Ovi3
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Ovi3
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Ovi3
Package#146,66,F,Married,SSCE,,5'6234886N 7'3081737E,Umualumaku,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Ovi3
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Ovi3
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Ovi3
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Sprout3
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Sprout3
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Sprout3
Package#146,66,F,Married,SSCE,,5'6234886N 7'3081737E,Umualumaku,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Sprout3
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Sprout3
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Sprout3
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Pgwt3
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Pgwt3
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Pgwt3
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Pgwt3
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Canopy3
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Canopy3
Package#146,66,F,Married,SSCE,,5'6234886N 7'3081737E,Umualumaku,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Canopy3
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Worst_Canopy3
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Canopy3
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Branch3
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Branch3
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Branch3
Package#146,66,F,Married,SSCE,,5'6234886N 7'3081737E,Umualumaku,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Branch3
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Branch3
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Branch3
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Disease3
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Disease3
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Disease3
Package#146,66,F,Married,SSCE,,5'6234886N 7'3081737E,Umualumaku,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Disease3
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Disease3
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Earlybulk3
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Earlybulk3
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Earlybulk3
Package#146,66,F,Married,SSCE,,5'6234886N 7'3081737E,Umualumaku,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Earlybulk3
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Earlybulk3
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Earlybulk3
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Ovi6
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Ovi6
Package#112,31,M,Married,Mphil,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Ovi6
Package#146,66,F,Married,SSCE,,5'6234886N 7'3081737E,Umualumaku,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Ovi6
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Ovi6
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Ovi6
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Ovi6
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Sprout6
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Sprout6
Package#112,31,M,Married,Mphil,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Sprout6
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Sprout6
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Sprout6
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Sprout6
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Pgwt6
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Pgwt6
Package#112,31,M,Married,Mphil,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Pgwt6
Package#146,66,F,Married,SSCE,,5'6234886N 7'3081737E,Umualumaku,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Pgwt6
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Pgwt6
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Pgwt6
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Pgwt6
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Canopy6
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Canopy6
Package#112,31,M,Married,Mphil,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Canopy6
Package#146,66,F,Married,SSCE,,5'6234886N 7'3081737E,Umualumaku,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Canopy6
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Canopy6
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Canopy6
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Canopy6
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Branch6
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Branch6
Package#112,31,M,Married,Mphil,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Branch6
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Branch6
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Branch6
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Disease6
Package#112,31,M,Married,Mphil,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Disease6
Package#118,37,F,Married,SSCE,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Disease6
Package#148,68,F,Married,SSCE,,5'6261916N 7'3074454E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Worst_Disease6
Package#155,75,F,Married ,WACE,Producer/Processor, 5'3721.912N 7'1925.88E,Umuezegwu,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Worst_Disease6
Package#96,16,F,Married,SSCE,,5'5487413N 7'0442015E,Umuawara Ubommiri Agbala,Mbaitolu,Owerri,Imo,TMS14F1195P0005,Best_Earlybulk6
Package#105,25,M,Married,SSCE,Producer/Processor,5'3653575N 7'0860995E,Imerienwe,Ngor Okpala,Owerri,Imo,TMS14F1195P0005,Best_Earlybulk6
Package#112,31,M,Married,Mphil,,5'623158N 7'355813E,Umukara,Ihite Uboma,Okigwe,Imo,TMS14F1195P0005,Best_Earlybulk6
Package#130,50,F,Married,SSCE,,5'6146394N 7'3117057E,Umualumaku,Ehime Mbano,Okigwe,Imo,TMS14F1195P0005,Best_Earlybulk6
